fii_name,property_name,state,area,date_process
FIIP11B,MAGAZINE LUIZA,Estado: Paraná,"Área bruta locável: 22.500,00 m²",2024-11-09
FIIP11B,C&A,Estado: São Paulo,"Área bruta locável: 4.103,94 m²",2024-11-09
FIIP11B,TELHA NORTE,Estado: Minas Gerais,"Área bruta locável: 8.300,00 m²",2024-11-09
LUGG11,RESIDENCIAL LUGGO ECOVILLE,Estado: Paraná,"Área bruta locável: 4.293,98 m²",2024-11-09
LUGG11,RESIDENCIAL LUGGO CENARIUM,Estado: São Paulo,"Área bruta locável: 5.068,80 m²",2024-11-09
LUGG11,RESIDENCIAL LUGGO LINDÓIA,Estado: Paraná,"Área bruta locável: 5.992,96 m²",2024-11-09
LUGG11,RESIDENCIAL LUGGO CIPRESTE,Estado: Minas Gerais,"Área bruta locável: 4.729,05 m²",2024-11-09
LUGG11,LUGGO INTER RESIDENCE,Estado: Minas Gerais,"Área bruta locável: 1.605,50 m²",2024-11-09
SCPF11,SHOPPING CENTER PIEDADE,Estado: Bahia,"Área bruta locável: 4.749,00 m²",2024-11-09
NEWU11,EDIFÍCIO SUÁREZ TRADE,Estado: Bahia,"Área bruta locável: 4.620,00 m²",2024-11-09
NEWU11,EDIFÍCIO EMPRESARIAL CENTER I,Estado: Pernambuco,"Área bruta locável: 4.248,00 m²",2024-11-09
NEWU11,EDIFÍCIO EMPRESARIAL CENTER II,Estado: Pernambuco,"Área bruta locável: 3.356,00 m²",2024-11-09
GZIT11,SHOPPING LIGHT,Estado: São Paulo,"Área bruta locável: 18.546,00 m²",2024-11-09
GZIT11,SHOPPING PRADO BOULERVARD,Estado: São Paulo,"Área bruta locável: 9.895,00 m²",2024-11-09
GZIT11,SHOPPING MORUMBI TOWN,Estado: São Paulo,"Área bruta locável: 31.396,00 m²",2024-11-09
GZIT11,INTERNACIONAL SHOPPING,Estado: São Paulo,"Área bruta locável: 60.200,00 m²",2024-11-09
GZIT11,MAIS SHOPPING,Estado: São Paulo,"Área bruta locável: 22.867,00 m²",2024-11-09
TRXB11,ASSAÍ CAMPINA GRANDE,Estado: Paraíba,"Área bruta locável: 12.170,00 m²",2024-11-09
TRXB11,EXTRA – RIO DAS OSTRAS,Estado: Rio de Janeiro,"Área bruta locável: 3.687,00 m²",2024-11-09
TRXB11,EXTRA – ARARUAMA,Estado: Rio de Janeiro,"Área bruta locável: 3.357,00 m²",2024-11-09
TRXB11,ASSAÍ DOURADOS,Estado: Mato Grosso do Sul,"Área bruta locável: 13.467,00 m²",2024-11-09
TRXB11,EXTRA – TERESINA,Estado: Piauí,"Área bruta locável: 12.611,00 m²",2024-11-09
TRXB11,ASSAÍ BAURU,Estado: São Paulo,"Área bruta locável: 6.279,00 m²",2024-11-09
TRXB11,ASSAÍ PARQUE AMAZÔNIA,Estado: Goiás,"Área bruta locável: 18.834,00 m²",2024-11-09
TRXB11,ASSAÍ JARDIM EUROPA,Estado: Goiás,"Área bruta locável: 17.354,00 m²",2024-11-09
TRXB11,ASSAÍ PAULO AFONSO,Estado: Bahia,"Área bruta locável: 17.354,00 m²",2024-11-09
TRXB11,ASSAÍ ST CENTRAL,Estado: Goiás,"Área bruta locável: 11.386,00 m²",2024-11-09
TRXB11,ASSAÍ JEQUIÉ,Estado: Bahia,"Área bruta locável: 10.535,00 m²",2024-11-09
JFLL11,VHOUSE FARIA LIMA,Estado: São Paulo,"Área bruta locável: 7.214,00 m²",2024-11-09
JFLL11,VO699,Estado: São Paulo,"Área bruta locável: 7.274,00 m²",2024-11-09
HLOG11,GALPÃO VILA PRUDENTE,Estado: São Paulo,"Área bruta locável: 12.636,66 m²",2024-11-09
HLOG11,CONDOMÍNIO VIRACOPOS,Estado: São Paulo,"Área bruta locável: 138.870,00 m²",2024-11-09
HLOG11,CITLOG SUL DE MINAS,Estado: Minas Gerais,"Área bruta locável: 66.304,15 m²",2024-11-09
HLOG11,PARQUE ANHANGUERA,Estado: São Paulo,"Área bruta locável: 64.936,24 m²",2024-11-09
HBCR11,PREDIO COMERCIAL DECATHLON RAPOSO TAVARES,Estado: São Paulo,"Área bruta locável: 4.249,00 m²",2024-11-09
HBCR11,ASSAI CAUCAIA,Estado: Ceará,"Área bruta locável: 16.657,00 m²",2024-11-09
HBCR11,CENTRO DE DISTRIBUIÇÃO GPA CAUCAIA,Estado: Ceará,"Área bruta locável: 25.596,12 m²",2024-11-09
HSRE11,GARAGEM - COPACABANA,Estado: Rio de Janeiro,"Área bruta locável: 1.564,55 m²",2024-11-09
HSRE11,LOJA - SHOPPING ABC,Estado: São Paulo,"Área bruta locável: 2.113,25 m²",2024-11-09
HSRE11,LOJA - SHOPPING BARRA SALVADOR,Estado: Bahia,"Área bruta locável: 2.132,31 m²",2024-11-09
HSRE11,LOJA - CENTRO BH,Estado: Minas Gerais,"Área bruta locável: 5.932,00 m²",2024-11-09
HSRE11,LOJA - SHOPPING CENTER PIEDADE,Estado: Bahia,"Área bruta locável: 4.115,52 m²",2024-11-09
HSRE11,LOJA - CENTRO CAMPINAS,Estado: São Paulo,"Área bruta locável: 4.569,80 m²",2024-11-09
HSRE11,LOJA - SHOPPING CURITIBA,Estado: Paraná,"Área bruta locável: 3.417,00 m²",2024-11-09
HSRE11,LOJA - CENTRO E CALL CENTER,Estado: São Paulo,"Área bruta locável: 3.031,91 m²",2024-11-09
HSRE11,LOJA - CENTRO SÃO LUIS,Estado: Maranhão,"Área bruta locável: 4.875,16 m²",2024-11-09
HSRE11,LOJA - SHOPPING IGUATEMI,Estado: Ceará,"Área bruta locável: 2.889,11 m²",2024-11-09
HSRE11,LOJA - CENTRO SP,Estado: São Paulo,"Área bruta locável: 3.622,85 m²",2024-11-09
HSRE11,LOJA - SHOPPING IGUATEMI MACEIÓ,Estado: Alagoas,"Área bruta locável: 82,76 m²",2024-11-09
HSRE11,LOJA - COPACABANA,Estado: Rio de Janeiro,"Área bruta locável: 1.600,00 m²",2024-11-09
HSRE11,LOJA - SHOPPING IGUATEMI RJ,Estado: Rio de Janeiro,"Área bruta locável: 2.230,00 m²",2024-11-09
HSRE11,LOJA - COPACABANA,Estado: Rio de Janeiro,"Área bruta locável: 5.569,75 m²",2024-11-09
HSRE11,LOJA - SHOPPING MACEIÓ,Estado: Alagoas,"Área bruta locável: 4.498,24 m²",2024-11-09
HSRE11,LOJA - DEL REY BH,Estado: Minas Gerais,"Área bruta locável: 3.355,08 m²",2024-11-09
HSRE11,LOJA - SHOPPING MINAS,Estado: Minas Gerais,"Área bruta locável: 3.204,50 m²",2024-11-09
HSRE11,LOJA - DUQUE DE CAXIAS,Estado: Rio de Janeiro,"Área bruta locável: 2.989,00 m²",2024-11-09
HSRE11,LOJA - SHOPPING NITERÓI,Estado: Rio de Janeiro,"Área bruta locável: 4.650,76 m²",2024-11-09
HSRE11,LOJA - NORTE SHOPPING,Estado: Rio de Janeiro,"Área bruta locável: 4.078,91 m²",2024-11-09
HSRE11,LOJA - SHOPPING PÁTIO BELÉM,Estado: Pará,"Área bruta locável: 3.364,47 m²",2024-11-09
HSRE11,LOJA - SHOPPING PÁTIO BRASIL,Estado: Distrito Federal,"Área bruta locável: 2.999,58 m²",2024-11-09
HSRE11,LOJA - OUVIDOR,Estado: Rio de Janeiro,"Área bruta locável: 5.978,00 m²",2024-11-09
HSRE11,LOJA - TIJUCA,Estado: Rio de Janeiro,"Área bruta locável: 5.649,00 m²",2024-11-09
HSRE11,LOJA - RECIFE,Estado: Pernambuco,"Área bruta locável: 6.320,00 m²",2024-11-09
HSRE11,LOJA - VITÓRIA,Estado: Espírito Santo,"Área bruta locável: 4.186,66 m²",2024-11-09
FLRP11,FLORIANÓPOLIS SHOPPING CENTER,Estado: Santa Catarina,"Área bruta locável: 50.400,00 m²",2024-11-09
SHPH11,SHOPPING CENTER PÁTIO HIGIENÓPOLIS,Estado: São Paulo,"Área bruta locável: 34.424,00 m²",2024-11-09
CCME11,KASA VILA OLIMPIA,Estado: São Paulo,"Área bruta locável: 7.279,00 m²",2024-11-09
CCME11,SELINA,Estado: São Paulo,"Área bruta locável: 2.684,00 m²",2024-11-09
CCME11,SHOPPING JARDIM SUL,Estado: São Paulo,"Área bruta locável: 28.413,00 m²",2024-11-09
TCPF11,IBITIRAMA,Estado: São Paulo,"Área bruta locável: 6.952,00 m²",2024-11-09
TCPF11,MARACATINS,Estado: São Paulo,"Área bruta locável: 5.659,00 m²",2024-11-09
XPHT12,IBIS FOZ DO IGUAÇU,Estado: Paraná,"Área bruta locável: 198,80m² m²",2024-11-09
XPHT12,NOVOTEL CURITIBA,Estado: Paraná,"Área bruta locável: 1.861,92m² m²",2024-11-09
XPHT12,IBIS CHAPECÓ,Estado: Santa Catarina,"Área bruta locável: 529,48m² m²",2024-11-09
XPHT12,HSUL PORTO ALEGRE,Estado: Rio Grande do Sul,"Área bruta locável: 378,00m² m²",2024-11-09
XPHT12,IBIS BUDGET BLUMENAU,Estado: Santa Catarina,"Área bruta locável: 395,64m² m²",2024-11-09
XPHT12,IBIS BUDGET CURITIBA,Estado: Paraná,"Área bruta locável: 155,10m² m²",2024-11-09
XPHT12,HSUL GARIBALDI,Estado: Rio Grande do Sul,"Área bruta locável: 590,55m² m²",2024-11-09
XPHT12,IBIS LONDRINA,Estado: Paraná,"Área bruta locável: 414,48m² m²",2024-11-09
XPHT12,IBIS CANOAS,Estado: Rio Grande do Sul,"Área bruta locável: 207,24m² m²",2024-11-09
XPHT12,IBIS EXPO,Estado: São Paulo,"Área bruta locável: 5.616,00m² m²",2024-11-09
XPHT12,PULLMAN IBIRAPUERA,Estado: São Paulo,"Área bruta locável: 9.714,00m² m²",2024-11-09
HOSI11,HOUSI JAÚ,Estado: São Paulo,"Área bruta locável: 3.622,00 m²",2024-11-09
HOSI11,HOUSI URUSSUÍ,Estado: São Paulo,"Área bruta locável: 3.159,19 m²",2024-11-09
PQAG11,NASP NATURA,Estado: São Paulo,"Área bruta locável: 112.000,00 m²",2024-11-09
EVBI11,GPA GRANJA VIANA,Estado: São Paulo,"Área bruta locável: 5.358,00 m²",2024-11-09
EVBI11,MDX MEDICAL CENTER,Estado: Rio de Janeiro,"Área bruta locável: 7.139,00 m²",2024-11-09
EVBI11,PÃO DE AÇUCAR TITO,Estado: São Paulo,"Área bruta locável: 5.081,00 m²",2024-11-09
EVBI11,GPA SANTANA,Estado: São Paulo,"Área bruta locável: 4.261,00 m²",2024-11-09
EVBI11,SODIMAC RIBEIRÃO PRETO,Estado: São Paulo,"Área bruta locável: 14.667,00 m²",2024-11-09
EVBI11,ASSAÍ MACAÉ OBELISCO,Estado: Rio de Janeiro,"Área bruta locável: 14.830,00 m²",2024-11-09
EVBI11,ASSAÍ BAURU,Estado: São Paulo,"Área bruta locável: 16.643,00 m²",2024-11-09
EVBI11,ASSAÍ PORTO VELHO,Estado: Rondônia,"Área bruta locável: 16.086,00 m²",2024-11-09
EVBI11,ASSAÍ ARAÇATUBA,Estado: São Paulo,"Área bruta locável: 13.189,00 m²",2024-11-09
EVBI11,ASSAÍ DOURADOS,Estado: Mato Grosso do Sul,"Área bruta locável: 13.876,00 m²",2024-11-09
EVBI11,GPA ÁGUAS CLARAS,Estado: Distrito Federal,"Área bruta locável: 2.550,00 m²",2024-11-09
TSER11,TORRE V - ED. ARAUCARIA,Estado: São Paulo,"Área bruta locável: 19.026,00 m²",2024-11-09
EDGA11,EDIFÍCIO GALERIA,Estado: Rio de Janeiro,"Área bruta locável: 24.844,44 m²",2024-11-09
RBTS11,OXY ALTO DA LAPA,Estado: São Paulo,"Área bruta locável: 7.090,00 m²",2024-11-09
RBTS11,DOMUM PERDIZES,Estado: São Paulo,"Área bruta locável: 7.333,00 m²",2024-11-09
RBTS11,VERITAS,Estado: São Paulo,"Área bruta locável: 7.126,00 m²",2024-11-09
RBTS11,L KLABIN,Estado: São Paulo,"Área bruta locável: 7.406,00 m²",2024-11-09
RBTS11,V.A. 433,Estado: São Paulo,"Área bruta locável: 5.714,00 m²",2024-11-09
RBTS11,PEDROSO 737,Estado: São Paulo,"Área bruta locável: 14.875,00 m²",2024-11-09
RBTS11,HANDY PARAÍSO,Estado: São Paulo,"Área bruta locável: 4.606,00 m²",2024-11-09
CBOP11,TORRE JATOBÁ,Estado: São Paulo,"Área bruta locável: 16.037,00 m²",2024-11-09
FIVN11,SHOPPING TABOÃO PLAZA OUTLET,Estado: São Paulo,"Área bruta locável: 66.498,00 m²",2024-11-09
VVCO11,ATLÂNTICO OFFICE - MACAÉ,Estado: Rio de Janeiro,"Área bruta locável: 7.463,71 m²",2024-11-09
VVCO11,MÓDULO REBOUÇAS,Estado: São Paulo,"Área bruta locável: 1.507,00 m²",2024-11-09
VVCO11,ITOWER ALPHAVILLE,Estado: São Paulo,"Área bruta locável: 2.278,00 m²",2024-11-09
VVCO11,BOX 298,Estado: São Paulo,"Área bruta locável: 1.173,85 m²",2024-11-09
GLOG11,PARQUE LOGÍSTICO,Estado: Pernambuco,"Área bruta locável: 70.222,15 m²",2024-11-09
VERE11,CONDOMÍNIO DE GALPÕES SINDI,Estado: Minas Gerais,"Área bruta locável: 61.912,70 m²",2024-11-09
VERE11,PORTAL AUTO SHOPPING,Estado: Minas Gerais,"Área bruta locável: 22.884,00 m²",2024-11-09
VERE11,IMO GALP.E,Estado: Minas Gerais,"Área bruta locável: 61.912,70 m²",2024-11-09
VERE11,LOJA COMERCIAL,Estado: Minas Gerais,"Área bruta locável: 1.568,75 m²",2024-11-09
HUSC11,HOSPITAL UNIMED SUL CAPIXABA,Estado: Espírito Santo,"Área bruta locável: 11.577,00 m²",2024-11-09
FCFL11,INSTITUTO DE ENSINO E PESQUISA,Estado: São Paulo,"Área bruta locável: 20.371,00 m²",2024-11-09
WPLZ11,SHOPPING WEST PLAZA,Estado: São Paulo,"Área bruta locável: 36.467,00 m²",2024-11-09
CXTL11,ATMOSFERA,Estado: Rio de Janeiro,"Área bruta locável: 7.671,00 m²",2024-11-09
VPSI11,MIRAGGIO,Estado: Rio de Janeiro,"Área bruta locável: 1.425,00 m²",2024-11-09
VPSI11,POLO SHOPPING INDAIATUBA,Estado: São Paulo,"Área bruta locável: 29.877,50 m²",2024-11-09
VPSI11,TOSCANINI,Estado: Minas Gerais,"Área bruta locável: 162,05 m²",2024-11-09
VPSI11,TOUCH,Estado: Rio de Janeiro,"Área bruta locável: 488,92 m²",2024-11-09
VPSI11,INNOVITÁ,Estado: Rio de Janeiro,"Área bruta locável: 176,66 m²",2024-11-09
VPSI11,RISERVA,Estado: Espírito Santo,"Área bruta locável: 202,38 m²",2024-11-09
VPSI11,HOTEL & BUREAL,Estado: Distrito Federal,"Área bruta locável: 98,85 m²",2024-11-09
HUCG11,HOSPITAL UNIMED CAMPINA GRANDE,Estado: Paraíba,"Área bruta locável: 15.740,00 m²",2024-11-09
DPRO11,GALPÃO ITAPEVI,Estado: São Paulo,"Área bruta locável: 16.259,00 m²",2024-11-09
RMAI11,DOMO CORPORATE,Estado: São Paulo,"Área bruta locável: 30.600,60 m²",2024-11-09
RMAI11,GALPÃO INDUSTRIAL,Estado: Rio de Janeiro,"Área bruta locável: 8.024,00 m²",2024-11-09
RMAI11,ATLÂNTICA MALL,Estado: São Paulo,"Área bruta locável: 4.180,00 m²",2024-11-09
TJKB11,MORUMBI,Estado: São Paulo,"Área bruta locável: 5.573,00 m²",2024-11-09
TJKB11,BORBA GATO,Estado: São Paulo,"Área bruta locável: 5.919,00 m²",2024-11-09
TJKB11,MARSELHESA,Estado: São Paulo,"Área bruta locável: 4.509,00 m²",2024-11-09
TJKB11,ANA ROSA,Estado: São Paulo,"Área bruta locável: 1.395,00 m²",2024-11-09
TJKB11,AVENIDA BRASIL,Estado: São Paulo,"Área bruta locável: 1.200,00 m²",2024-11-09
TJKB11,TATUAPÉ,Estado: São Paulo,"Área bruta locável: 6.356,00 m²",2024-11-09
HPDP11,SHOPPING PARQUE DOM PEDRO,Estado: São Paulo,"Área bruta locável: 126.400,00 m²",2024-11-09
ELDO11B,SHOPPING ELDORADO,Estado: São Paulo,"Área bruta locável: 75.505,00 m²",2024-11-09
DAMT11B,VENTURA SHOPPING DE DESCONTOS,Estado: Paraná,"Área bruta locável: 80.882,60 m²",2024-11-09
FPAB11,COMPLEXO EMPRESARIAL ÁGUA BRANCA,Estado: São Paulo,"Área bruta locável: 35.810,92 m²",2024-11-09
PBLV11,PLD DUTRA,Estado: Rio de Janeiro,"Área bruta locável: 19.863,84 m²",2024-11-09
PBLV11,PLD CASTELO BRANCO,Estado: São Paulo,"Área bruta locável: 153.959,88 m²",2024-11-09
PBLV11,PLD QUEIMADOS,Estado: Rio de Janeiro,"Área bruta locável: 33.066,72 m²",2024-11-09
PBLV11,PLD CAJAMAR II,Estado: São Paulo,"Área bruta locável: 279.559,61 m²",2024-11-09
PBLV11,PLD CAJAMAR III,Estado: São Paulo,"Área bruta locável: 316.017,95 m²",2024-11-09
PBLV11,PLD DUTRA,Estado: São Paulo,"Área bruta locável: 54.453,35 m²",2024-11-09
PBLV11,PLD CAXIAS,Estado: Rio de Janeiro,"Área bruta locável: 61.008,00 m²",2024-11-09
HBRH11,THE CITTYPLEX,Estado: São Paulo,"Área bruta locável: 5.295,10 m²",2024-11-09
HBRH11,ONE ELEVEN,Estado: São Paulo,"Área bruta locável: 4.112,11 m²",2024-11-09
HBRH11,"NEOLINK OFFICE, MALL & STAY",Estado: Rio de Janeiro,"Área bruta locável: 5.556,40 m²",2024-11-09
HBRH11,BARRA PRIVATE,Estado: Rio de Janeiro,"Área bruta locável: 6.722,00 m²",2024-11-09
HBRH11,CONDOMÍNIO HELBOR TRILOGY HOME & OFFICES,Estado: São Paulo,"Área bruta locável: 11.099,00 m²",2024-11-09
HRDF11,TERRENO ITAIM PAULISTA,Estado: São Paulo,"Área bruta locável: 31.436,00 m²",2024-11-09
DRIT11B,EDIFÍCIO PEDRA GRANDE,Estado: São Paulo,"Área bruta locável: 1.576,34 m²",2024-11-09
DRIT11B,EDIFÍCIO TORRE SUL,Estado: São Paulo,"Área bruta locável: 865,58 m²",2024-11-09
DRIT11B,EDIFÍCIO NAÇÕES UNIDAS,Estado: São Paulo,"Área bruta locável: 947,36 m²",2024-11-09
BTSG11,FÁBRICA POUSO ALEGRE,Estado: Minas Gerais,"Área bruta locável: 18.714,00 m²",2024-11-09
VVPR11,MILLS,Estado: Bahia,"Área bruta locável: 4.415,00 m²",2024-11-09
VVPR11,AIR LIQUIDE,Estado: São Paulo,"Área bruta locável: 1.999,00 m²",2024-11-09
VVPR11,SYMRISE,Estado: São Paulo,"Área bruta locável: 7.538,00 m²",2024-11-09
VVPR11,CERVEJARIA AMBEV,Estado: Minas Gerais,"Área bruta locável: 16.120,00 m²",2024-11-09
VVPR11,DENGO,Estado: São Paulo,"Área bruta locável: 1.499,00 m²",2024-11-09
VVPR11,CERVEJARIA AMBEV,Estado: Bahia,"Área bruta locável: 11.295,00 m²",2024-11-09
FPNG11,TELHANORTE,Estado: Minas Gerais,"Área bruta locável: 4.911,00 m²",2024-11-09
FPNG11,EDIFÍCIO RENAISSANCE,Estado: Minas Gerais,"Área bruta locável: 1.018,40 m²",2024-11-09
FPNG11,EDIFÍCIO PRIME SAVASSI,Estado: Minas Gerais,"Área bruta locável: 862,60 m²",2024-11-09
FPNG11,EDIFÍCIO CENTURY TOWER,Estado: Minas Gerais,"Área bruta locável: 1.404,90 m²",2024-11-09
FPNG11,EDIFÍCIO BERLIOZ,Estado: Minas Gerais,"Área bruta locável: 7.076,80 m²",2024-11-09
FPNG11,EDIFÍCIO CONCORDIA,Estado: Minas Gerais,"Área bruta locável: 24.397,00 m²",2024-11-09
FPNG11,LOJA EDMIL,Estado: Minas Gerais,"Área bruta locável: 410,70 m²",2024-11-09
FPNG11,SHOPPING DIAMOND MALL,Estado: Minas Gerais,"Área bruta locável: 4.789,00 m²",2024-11-09
VLOL11,VILA OLÍMPIA CORPORATE,Estado: São Paulo,"Área bruta locável: 10.368,28 m²",2024-11-09
BRLA11,IMÓVEL - LUCAS RIO VERDE,Estado: Mato Grosso,"Área bruta locável: 24.705,00 m²",2024-11-09
BRLA11,IMÓVEL - VITÓRIA DA CONQUISTA,Estado: Bahia,"Área bruta locável: 5.698,00 m²",2024-11-09
BRLA11,IMÓVEL - CUIABÁ,Estado: Mato Grosso,"Área bruta locável: 21.685,00 m²",2024-11-09
BRLA11,IMÓVEL - ITAJAÍ,Estado: Santa Catarina,"Área bruta locável: 27.816,00 m²",2024-11-09
BRLA11,IMÓVEL - VIANA,Estado: Espírito Santo,"Área bruta locável: 17.608,00 m²",2024-11-09
BRLA11,IMÓVEL - CONDE,Estado: Paraíba,"Área bruta locável: 10.981,00 m²",2024-11-09
BRLA11,IMÓVEL - BELO HORIZONTE,Estado: Minas Gerais,"Área bruta locável: 10.808,00 m²",2024-11-09
BRLA11,IMÓVEL - QUERÊNCIA,Estado: Mato Grosso,"Área bruta locável: 11.047,00 m²",2024-11-09
BRLA11,IMÓVEL - QUATRO BARRAS,Estado: Paraná,"Área bruta locável: 8.294,00 m²",2024-11-09
GESE11B,CASA DAROS,Estado: Rio de Janeiro,"Área bruta locável: 12.635,43 m²",2024-11-09
HDEL11,CITLOG VARGINHA,Estado: Minas Gerais,"Área bruta locável: 78.542,74 m²",2024-11-09
BLCP11,INDUSTRIAL CITYGATE CABREÚVA I,Estado: São Paulo,"Área bruta locável: 20.000,00 m²",2024-11-09
BLCP11,INDUSTRIAL CITYGATE CABREÚVA II,Estado: São Paulo,"Área bruta locável: 11.000,00 m²",2024-11-09
CPOF11,FARIA LIMA PLAZA,Estado: São Paulo,"Área bruta locável: 4.146,00 m²",2024-11-09
CPOF11,OSCAR FREIRE OFFICE,Estado: São Paulo,"Área bruta locável: 5.265,00 m²",2024-11-09
CPOF11,SPOT LEBLON,Estado: Rio de Janeiro,"Área bruta locável: 2.600,00 m²",2024-11-09
VVRI11,PBKIDS AV. REBOUÇAS,Estado: São Paulo,"Área bruta locável: 455,62 m²",2024-11-09
VVRI11,ESTÁCIO SANTA CRUZ,Estado: Rio de Janeiro,"Área bruta locável: 16.207,63 m²",2024-11-09
RBRS11,URBIC VILA MARIANA,Estado: São Paulo,"Área bruta locável: 1.217,00 m²",2024-11-09
RBRS11,URBIC SABIA,Estado: São Paulo,"Área bruta locável: 2.427,00 m²",2024-11-09
RBRS11,CYRELA FOR YOU,Estado: São Paulo,"Área bruta locável: 7.938,00 m²",2024-11-09
HAAA11,EDIFÍCIO WT MORUMBI,Estado: São Paulo,"Área bruta locável: 11.761,45 m²",2024-11-09
HAAA11,EDIFÍCIO THERA CORPORATE,Estado: São Paulo,"Área bruta locável: 10.586,16 m²",2024-11-09
CTXT11,CENTRO TÊXTIL INTERNACIONAL,Estado: São Paulo,"Área bruta locável: 45.450,00 m²",2024-11-09
FAMB11B,EDIFÍCIO ALMIRANTE BARROSO,Estado: Rio de Janeiro,"Área bruta locável: 56.429,46 m²",2024-11-09
BREV11,EDIFICIO MYKONOS,Estado: São Paulo,"Área bruta locável: 572,07 m²",2024-11-09
BREV11,EDIFÍCIO ATRIUM IV,Estado: São Paulo,"Área bruta locável: 198,14 m²",2024-11-09
BREV11,EDIFÍCIO PLAZA I,Estado: São Paulo,"Área bruta locável: 306,35 m²",2024-11-09
BREV11,EDIFÍCIO ATRIUM JARDINS,Estado: São Paulo,"Área bruta locável: 989,00 m²",2024-11-09
BREV11,EDIFÍCIO RESULT CORPORATE PLAZA,Estado: São Paulo,"Área bruta locável: 241,06 m²",2024-11-09
BREV11,EDIFÍCIO ATRIUM VIII,Estado: São Paulo,"Área bruta locável: 874,00 m²",2024-11-09
BREV11,EDIFÍCIO BUENO BUSINESS TOWER,Estado: São Paulo,"Área bruta locável: 606,65 m²",2024-11-09
BREV11,EDIFICIO SPAZIO CENTRALE,Estado: São Paulo,"Área bruta locável: 277,00 m²",2024-11-09
BREV11,EDIFÍCIO JF 100,Estado: São Paulo,"Área bruta locável: 489,06 m²",2024-11-09
BREV11,EDIFÍCIO MILLENIUM,Estado: São Paulo,"Área bruta locável: 362,34 m²",2024-11-09
BREV11,EDIFÍCIO PARQUE PAULISTA,Estado: São Paulo,"Área bruta locável: 576,00 m²",2024-11-09
EDFO11,EDIFÍCIO OURINVEST,Estado: São Paulo,"Área bruta locável: 4.141,39 m²",2024-11-09
CJCT11,CIDADE JARDIM CONTINENTAL TOWER,Estado: São Paulo,"Área bruta locável: 19.139,00 m²",2024-11-09
JASC11,SARGENTO HERMINIO,Estado: Ceará,"Área bruta locável: 11.175,00 m²",2024-11-09
JASC11,EUSÉBIO,Estado: Ceará,"Área bruta locável: 7.794,00 m²",2024-11-09
JASC11,MARAPONGA,Estado: Ceará,"Área bruta locável: 6.039,00 m²",2024-11-09
JASC11,LOGO JACAREY,Estado: Ceará,"Área bruta locável: 2.594,00 m²",2024-11-09
JASC11,DROGASIL BEZERRA DE MENEZES,Estado: Ceará,"Área bruta locável: 292,00 m²",2024-11-09
JASC11,DROGASIL BERNARDO MANUEL,Estado: Ceará,"Área bruta locável: 236,00 m²",2024-11-09
JASC11,FRANCISCO SÁ,Estado: Ceará,"Área bruta locável: 5.202,00 m²",2024-11-09
JASC11,SARGENTO HERMINIO 2,Estado: Ceará,"Área bruta locável: 4.523,00 m²",2024-11-09
JASC11,MARAPONGA 2,Estado: Ceará,"Área bruta locável: 2.101,00 m²",2024-11-09
JASC11,PÃO DE AÇÚCAR SÃO JOÃO,Estado: Ceará,"Área bruta locável: 4.496,00 m²",2024-11-09
JASC11,TREZE DE MAIO,Estado: Ceará,"Área bruta locável: 315,00 m²",2024-11-09
JASC11,LAGOA,Estado: Ceará,"Área bruta locável: 13.950,00 m²",2024-11-09
JASC11,DROGASIL SANTOS DUMONT,Estado: Ceará,"Área bruta locável: 291,00 m²",2024-11-09
JASC11,WASHINGTON SOARES,Estado: Ceará,"Área bruta locável: 250,00 m²",2024-11-09
JASC11,CAXANGÁ,Estado: Pernambuco,"Área bruta locável: 7.751,00 m²",2024-11-09
JASC11,PAULISTA,Estado: Pernambuco,"Área bruta locável: 9.497,00 m²",2024-11-09
EDFO11B,EDIFÍCIO OURINVEST,Estado: São Paulo,"Área bruta locável: 4.141,39 m²",2024-11-09
FISC11,SC 401 SQUARE CORP.,Estado: Santa Catarina,"Área bruta locável: 19.285,23 m²",2024-11-09
FISC11,W TOWER,Estado: Rio Grande do Sul,"Área bruta locável: 3.224,97 m²",2024-11-09
RCFA11,APARTAMENTO PARQUES DAS ÁGUAS 902,Estado: Rio de Janeiro,"Área bruta locável: 57,62 m²",2024-11-09
RCFA11,APARTAMENTO PARQUES DAS ÁGUAS 2106,Estado: Rio de Janeiro,"Área bruta locável: 126,32 m²",2024-11-09
VXXV11,C&A SEDE,Estado: São Paulo,"Área bruta locável: 7.900,00 m²",2024-11-09
VXXV11,UNIVERSIDADE PETROBRAS,Estado: Rio de Janeiro,"Área bruta locável: 6.403,86 m²",2024-11-09
ERPA11,UNIDADE 109,Estado: São Paulo,"Área bruta locável: 438,00 m²",2024-11-09
ERPA11,UNIDADE 103,Estado: São Paulo,"Área bruta locável: 310,00 m²",2024-11-09
ERPA11,UNIDADE 209,Estado: São Paulo,"Área bruta locável: 291,00 m²",2024-11-09
ERPA11,UNIDADE 210,Estado: São Paulo,"Área bruta locável: 255,00 m²",2024-11-09
ERPA11,UNIDADE 203,Estado: São Paulo,"Área bruta locável: 240,00 m²",2024-11-09
ERPA11,UNIDADE 201,Estado: São Paulo,"Área bruta locável: 240,00 m²",2024-11-09
ERPA11,UNIDADE 104,Estado: São Paulo,"Área bruta locável: 159,00 m²",2024-11-09
ERPA11,UNIDADE 102,Estado: São Paulo,"Área bruta locável: 157,00 m²",2024-11-09
